app,module_id,sub_app,question_id,source_question_id,level,response_type,max_marks,prompt,correct_answer,answer_choices,accepted_answers,audio_path,audio_exists,question_asset,answer_asset,score_asset,instrument,family,clip_type,difficulty,composer,work,movement,performer,source,rights,notes
Melody Master,melodic-intervals,Melodic Intervals,MI-M-684,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 2nd,audio/piano/F3.mp3 | audio/piano/Ds3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Major 2nd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: F4 · Target: E4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-685,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 3rd,audio/piano/F3.mp3 | audio/piano/D3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Minor 3rd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: F4 · Target: D4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-686,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 4th,audio/piano/F3.mp3 | audio/piano/C3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect 4th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: F4 · Target: C4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-687,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect unison,audio/piano/G3.mp3 | audio/piano/G3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect unison,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: G4 · Target: G4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-688,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 2nd,audio/piano/G3.mp3 | audio/piano/F3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Major 2nd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: G4 · Target: F4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-689,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 3rd,audio/piano/G3.mp3 | audio/piano/Ds3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Major 3rd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: G4 · Target: E4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-690,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 4th,audio/piano/G3.mp3 | audio/piano/D3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect 4th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: G4 · Target: D4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-691,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 5th,audio/piano/G3.mp3 | audio/piano/C3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect 5th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: G4 · Target: C4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-692,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect unison,audio/piano/A3.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect unison,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: A4 · Target: A4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-693,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 2nd,audio/piano/A3.mp3 | audio/piano/G3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Major 2nd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: A4 · Target: G4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-694,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 3rd,audio/piano/A3.mp3 | audio/piano/F3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Major 3rd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: A4 · Target: F4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-695,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Augmented 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Augmented 4th,audio/piano/A3.mp3 | audio/piano/Ds3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Augmented 4th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: A4 · Target: E4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-696,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 5th,audio/piano/A3.mp3 | audio/piano/D3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect 5th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: A4 · Target: D4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-697,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 6th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 6th,audio/piano/A3.mp3 | audio/piano/C3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Major 6th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: A4 · Target: C4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-698,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect unison,audio/piano/As3.mp3 | audio/piano/As3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect unison,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: B4 · Target: B4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-699,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 2nd,audio/piano/As3.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Minor 2nd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: B4 · Target: A4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-700,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 3rd,audio/piano/As3.mp3 | audio/piano/G3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Minor 3rd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: B4 · Target: G4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-701,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 4th,audio/piano/As3.mp3 | audio/piano/F3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect 4th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: B4 · Target: F4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-702,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 5th,audio/piano/As3.mp3 | audio/piano/Ds3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect 5th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: B4 · Target: E4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-703,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 6th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 6th,audio/piano/As3.mp3 | audio/piano/D3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Minor 6th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: B4 · Target: D4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-704,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 7th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 7th,audio/piano/As3.mp3 | audio/piano/C3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Minor 7th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: B4 · Target: C4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-705,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect unison,audio/piano/C4.mp3 | audio/piano/C4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect unison,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: C5 · Target: C5 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-706,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 2nd,audio/piano/C4.mp3 | audio/piano/As3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Major 2nd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: C5 · Target: B4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-707,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 3rd,audio/piano/C4.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Minor 3rd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: C5 · Target: A4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-708,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 4th,audio/piano/C4.mp3 | audio/piano/G3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect 4th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: C5 · Target: G4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-709,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 5th,audio/piano/C4.mp3 | audio/piano/F3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect 5th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: C5 · Target: F4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-710,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 6th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 6th,audio/piano/C4.mp3 | audio/piano/Ds3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Major 6th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: C5 · Target: E4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-711,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 7th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Minor 7th,audio/piano/C4.mp3 | audio/piano/D3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Minor 7th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: C5 · Target: D4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-712,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect octave,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect octave,audio/piano/C4.mp3 | audio/piano/C3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect octave,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: C5 · Target: C4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-713,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect unison,audio/piano/D4.mp3 | audio/piano/D4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect unison,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: D5 · Target: D5 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-714,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 2nd,audio/piano/D4.mp3 | audio/piano/C4.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Major 2nd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: D5 · Target: C5 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-715,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Major 3rd,audio/piano/D4.mp3 | audio/piano/As3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Major 3rd,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: D5 · Target: B4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-716,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 4th,audio/piano/D4.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect 4th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: D5 · Target: A4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-M-717,,Mastering,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave | Augmented 4th | Diminished 5th,Perfect 5th,audio/piano/D4.mp3 | audio/piano/G3.mp3,yes | yes,modules/melodic-intervals/assets/treble-key-2-flat.png,,modules/melodic-intervals/assets/treble-key-2-flat.png,Piano,,descending Perfect 5th,"complete diatonic interval names in the written key, including the diatonic augmented 4th and diminished 5th",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: B♭ major · Start: D5 · Target: G4 · Direction: descending · Answer mode: quality
