app,module_id,sub_app,question_id,source_question_id,level,response_type,max_marks,prompt,correct_answer,answer_choices,accepted_answers,audio_path,audio_exists,question_asset,answer_asset,score_asset,instrument,family,clip_type,difficulty,composer,work,movement,performer,source,rights,notes
Instrument Identifier,instrument-identifier,Instrument recognition,II295,INS-014,Securing,written-response,1,Name one specific synth or production element you can hear.,Filtered sample loop (or other valid synth/production layer),,filtered sample loop; sample loop; riser; bass synth; drum machine; filter sweep,modules/instrument-identifier/audio/II295.mp3,yes,,,,Filtered sample loop (or other valid synth/production layer),Deep House,World/Ensemble,easy,,Mirror Ball Loop,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS5 | Cambridge topic: Music for Dance — EDM
Instrument Identifier,instrument-identifier,Instrument recognition,II296,INS-017,Mastering,written-response,1,Name one specific synth or production element you can hear.,Analog synth lead (or other valid synth/production layer),,analog synth lead; synth lead; arpeggiated synth; filter effects; delay effects; syncopated bass synth; riser; bass synth; drum machine; square wave; triangle wave; arpeggiator; reverb; electronic synth bass,modules/instrument-identifier/audio/II296.mp3,yes,,,,Analog synth lead (or other valid synth/production layer),Synthwave,World/Ensemble,medium,,Midnight Tape Run,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS5 | Cambridge topic: Music for Dance — EDM
Instrument Identifier,instrument-identifier,Instrument recognition,II297,INS-020,Mastering,written-response,1,Name one specific synth or production element you can hear.,Wobble bass synth (or other valid synth/production layer),,wobble bass synth; wobble bass; reverb effects; distortion; bass distortion; delay effects; riser; bass synth; drum machine; filter effects; square wave,modules/instrument-identifier/audio/II297.mp3,yes,,,,Wobble bass synth (or other valid synth/production layer),Dubstep,World/Ensemble,medium,,Iron Wobble,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS5 | Cambridge topic: Music for Dance — EDM
Instrument Identifier,instrument-identifier,Instrument recognition,II298,INS-034,Securing,multiple-choice-custom,1,Which voice type sings the melody?,Soprano,Soprano | Alto | Tenor | Bass,,modules/instrument-identifier/audio/II298.mp3,yes,,,,Soprano,Contemporary Art Song (solo soprano + piano),World/Ensemble,medium,,Thread of Glass,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS4 | Cambridge topic: Music and Words
Instrument Identifier,instrument-identifier,Instrument recognition,II299,INS-035,Developing,written-response,1,Which instrument accompanies the voice throughout this extract?,Piano,,piano,modules/instrument-identifier/audio/II299.mp3,yes,,,,Piano,Contemporary Art Song (solo soprano + piano),World/Ensemble,easy,,Thread of Glass,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS4 | Cambridge topic: Music and Words
Instrument Identifier,instrument-identifier,Instrument recognition,II300,INS-037,Securing,written-response,1,Which instrument plays the main melody in this extract?,Violin,,violin,modules/instrument-identifier/audio/II300.mp3,yes,,,,Violin,Tango Cancion (vocal),World/Ensemble,medium,,La Ultima Cuadra,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS5 | Cambridge topic: Music for Dance — Tango
Instrument Identifier,instrument-identifier,Instrument recognition,II301,INS-040,Securing,written-response,1,Which instrument plays the main melody at the start of this extract?,Bandoneon,,bandoneon; bandoneón,modules/instrument-identifier/audio/II301.mp3,yes,,,,Bandoneon,Tango Cancion (vocal) — contrast,World/Ensemble,medium,,Ventanita de Moron,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS5 | Cambridge topic: Music for Dance — Tango
Instrument Identifier,instrument-identifier,Instrument recognition,II302,INS-041,Mastering,written-response,2,The melody in this extract is played on bandoneon. Describe how sound is produced on this instrument.,Bellows push/pull air across reeds; buttons select pitch,,"bellows, push and pull, forcing air; buttons, button system, buttons operated by hand",modules/instrument-identifier/audio/II302.mp3,yes,,,,Bellows push/pull air across reeds; buttons select pitch,Tango Cancion (vocal) — contrast,World/Ensemble,hard,,Ventanita de Moron,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS5 | Cambridge topic: Music for Dance — Tango
Instrument Identifier,instrument-identifier,Instrument recognition,II303,INS-043,Securing,written-response,1,Which instrument plays the main melody in this extract?,Bandoneon,,bandoneon; bandoneón,modules/instrument-identifier/audio/II303.mp3,yes,,,,Bandoneon,Tango Nuevo,World/Ensemble,medium,,Puerta de Humo,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS5 | Cambridge topic: Music for Dance — Tango
Instrument Identifier,instrument-identifier,Instrument recognition,II305,INS-047,Securing,written-response,1,Identify the solo instrument in this clip.,Violin,,violin,modules/instrument-identifier/audio/II305.mp3,yes,,,,Violin,Tango Nuevo — contrast,World/Ensemble,medium,,Sombras de Acero,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS5 | Cambridge topic: Music for Dance — Tango
Instrument Identifier,instrument-identifier,Instrument recognition,II306,INS-049,Securing,written-response,1,Name the solo instrument that plays the melody in the following extract.,Violin,,violin,modules/instrument-identifier/audio/II306.mp3,yes,,,,Violin,Classic Orquesta Tipica (1940s golden age),World/Ensemble,medium,,Sombras del Bandoneon,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS5 | Cambridge topic: Music for Dance — Tango
Instrument Identifier,instrument-identifier,Instrument recognition,II309,INS-064,Securing,written-response,1,What is the name of the drone instrument heard throughout this extract?,Tanpura,,tanpura; tampura,modules/instrument-identifier/audio/II309.mp3,yes,,,,Tanpura,"Khyal, Raga Bhairavi",World/Ensemble,medium,,Bhor Bhai Bhairavi,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS6 | Cambridge topic: Music for Small Ensemble — Hindustani
Instrument Identifier,instrument-identifier,Instrument recognition,II311,INS-066,Securing,written-response,1,What is the name of the pair of hand drums that keeps the tāla?,Tabla,,tabla,modules/instrument-identifier/audio/II311.mp3,yes,,,,Tabla,"Khyal, Raga Bhairavi",World/Ensemble,medium,,Bhor Bhai Bhairavi,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS6 | Cambridge topic: Music for Small Ensemble — Hindustani
Instrument Identifier,instrument-identifier,Instrument recognition,II312,INS-067,Securing,multiple-choice-custom,1,Which melody instrument is heard in this extract?,Bansurī,Sitār | Sarod | Bansurī | Sarangi,,modules/instrument-identifier/audio/II312.mp3,yes,,,,Bansurī,"Instrumental, Raga Khamaj",World/Ensemble,medium,,Khamaj Ki Dhun,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS6 | Cambridge topic: Music for Small Ensemble — Hindustani
Instrument Identifier,instrument-identifier,Instrument recognition,II313,INS-070,Mastering,written-response,2,Name two instruments you can hear in this extract.,"Dizi, erhu, pipa, guzheng, yangqin (any two)",,"dizi, erhu, pipa; dizi, erhu, pipa",modules/instrument-identifier/audio/II313.mp3,yes,,,,"Dizi, erhu, pipa, guzheng, yangqin (any two)",Silk & Bamboo Ensemble (lively/San Liu style),World/Ensemble,medium,,Spring Bamboo Market,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS6 | Cambridge topic: Music for Small Ensemble — Chinese
Instrument Identifier,instrument-identifier,Instrument recognition,II314,INS-076,Mastering,written-response,2,Name two instruments used in this extract.,"Oud, qanūn, riqq, darbuka (any two)",,"oud, qanūn, qanun; oud, qanūn, qanun",modules/instrument-identifier/audio/II314.mp3,yes,,,,"Oud, qanūn, riqq, darbuka (any two)","Dance-adjacent, Maqam Hijaz",World/Ensemble,medium,,Hijaz Courtyard,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS6 | Cambridge topic: Music for Small Ensemble — Arab Takht
Instrument Identifier,instrument-identifier,Instrument recognition,II315,INS-077,Securing,multiple-choice-custom,1,Which instrument is a plucked pear-shaped lute?,Oud,Oud | Qanūn | Nay | Darbuka,,modules/instrument-identifier/audio/II315.mp3,yes,,,,Oud,"Dance-adjacent, Maqam Hijaz",World/Ensemble,medium,,Hijaz Courtyard,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS6 | Cambridge topic: Music for Small Ensemble — Arab Takht
Instrument Identifier,instrument-identifier,Instrument recognition,II316,INS-078,Mastering,written-response,2,Which two percussion instruments provide the rhythmic drive in this extract?,Riqq and darbuka,,"riqq, riq; darbuka, dirbake, derbake",modules/instrument-identifier/audio/II316.mp3,yes,,,,Riqq and darbuka,"Dance-adjacent, Maqam Hijaz",World/Ensemble,hard,,Hijaz Courtyard,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS6 | Cambridge topic: Music for Small Ensemble — Arab Takht
Instrument Identifier,instrument-identifier,Instrument recognition,II317,INS-082,Securing,written-response,1,What is the first instrument you hear?,Oud,,oud,modules/instrument-identifier/audio/II317.mp3,yes,,,,Oud,"Taqsim, Maqam Saba",World/Ensemble,hard,,Saba Taqsim,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS6 | Cambridge topic: Music for Small Ensemble — Arab Takht
Instrument Identifier,instrument-identifier,Instrument recognition,II318,INS-085,Mastering,written-response,2,Name two percussion instruments used in this extract.,"Congas and timbales (accept bongos, cowbell, güiro, maracas, claves)",,"congas, timbales, bongos; congas, timbales, bongos",modules/instrument-identifier/audio/II318.mp3,yes,,,,"Congas and timbales (accept bongos, cowbell, güiro, maracas, claves)",Salsa Dura / Timba-influenced (2-3 clave),World/Ensemble,hard,,Clave de Fuego,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS5 | Cambridge topic: Music for Dance — Salsa
Instrument Identifier,instrument-identifier,Instrument recognition,II319,INS-087,Developing,multiple-choice-custom,1,Which instrumental family provides the punctuating 'stab' chords in this extract?,Brass,Brass | Strings | Woodwind | Electronic synths,,modules/instrument-identifier/audio/II319.mp3,yes,,,,Brass,Salsa Dura / Timba-influenced (2-3 clave),World/Ensemble,easy,,Clave de Fuego,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS5 | Cambridge topic: Music for Dance — Salsa
Instrument Identifier,instrument-identifier,Instrument recognition,II320,INS-025,Developing,written-response,1,What instrument accompanies the singer at the start of the extract?,Piano,,piano,modules/instrument-identifier/audio/II320.mp3,yes,,,,Piano,Musical Theatre Ballad,World/Ensemble,easy,,Open the Doors,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS4 | Cambridge topic: Music and Words
Instrument Identifier,instrument-identifier,Instrument recognition,II322,INS-061,Mastering,written-response,2,Name two percussion instruments used in this extract.,"Congas and timbales (accept bongos, cowbell, güiro, maracas, claves)",,"congas, timbales, bongos; congas, timbales, bongos",modules/instrument-identifier/audio/II322.mp3,yes,,,,"Congas and timbales (accept bongos, cowbell, güiro, maracas, claves)",Salsa Dura (son-montuno),World/Ensemble,medium,,Candela en Casa,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS5 | Cambridge topic: Music for Dance — Salsa
Instrument Identifier,instrument-identifier,Instrument recognition,II323,INS-072,Securing,multiple-choice-custom,1,"Which instrument is a plucked zither laid flat, played with fingerpicks?",Guzheng,Guzheng | Erhu | Dizi | Yangqin,,modules/instrument-identifier/audio/II323.mp3,yes,,,,Guzheng,Silk & Bamboo Ensemble (lively/San Liu style),World/Ensemble,easy,,Spring Bamboo Market,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS6 | Cambridge topic: Music for Small Ensemble — Chinese
Instrument Identifier,instrument-identifier,Instrument recognition,II324,TEX-043,Securing,multiple-choice,1,Name the solo instrument in this extract.,VIOLIN,,,modules/instrument-identifier/audio/II324.mp3,yes,,,,VIOLIN,Strings,World/Ensemble,medium,,Puerta de Humo,,,Suno (AI-generated) — reviewed for GCSE/IGCSE listening use,Original commission for EchoAural,AoS: AoS5 | Cambridge topic: Music for Dance — Tango | Routed from Texture Trainer review (TEX-043).
Instrument Identifier,instrument-identifier,Instrument recognition,II191K,II191,Developing,multiple-choice-custom,1,Name the keyboard instrument.,HARPSICHORD,Harpsichord | Piano | Organ | Celesta,,modules/instrument-identifier/audio/II191.mp3,yes,,,,HARPSICHORD,Keyboard,Harpsichord,,Bach,Flute Sonata BWV 1034,,,MusOpen,PD,Reused audio from II191. Added as a second question on the same clip during the II level review (2026-08-10).
Instrument Identifier,instrument-identifier,Instrument recognition,II192K,II192,Developing,multiple-choice-custom,1,Name the keyboard instrument.,HARPSICHORD,Harpsichord | Piano | Organ | Celesta,,modules/instrument-identifier/audio/II192.mp3,yes,,,,HARPSICHORD,Keyboard,Harpsichord,,Bach,Flute Sonata BWV 1034,,,MusOpen,PD,Reused audio from II192. Added as a second question on the same clip during the II level review (2026-08-10).
Instrument Identifier,instrument-identifier,Instrument recognition,II193K,II193,Developing,multiple-choice-custom,1,Name the keyboard instrument.,HARPSICHORD,Harpsichord | Piano | Organ | Celesta,,modules/instrument-identifier/audio/II193.mp3,yes,,,,HARPSICHORD,Keyboard,Harpsichord,,Bach,Flute Sonata BWV 1034,,,MusOpen,PD,Reused audio from II193. Added as a second question on the same clip during the II level review (2026-08-10).
Instrument Identifier,instrument-identifier,Instrument recognition,II195K,II195,Developing,multiple-choice-custom,1,Name the keyboard instrument.,HARPSICHORD,Harpsichord | Piano | Organ | Celesta,,modules/instrument-identifier/audio/II195.mp3,yes,,,,HARPSICHORD,Keyboard,Harpsichord,,Bach,Flute Sonata BWV 1034,,,MusOpen,PD,Reused audio from II195. Added as a second question on the same clip during the II level review (2026-08-10).
Instrument Identifier,instrument-identifier,Instrument recognition,II196K,II196,Developing,multiple-choice-custom,1,Name the keyboard instrument.,HARPSICHORD,Harpsichord | Piano | Organ | Celesta,,modules/instrument-identifier/audio/II196.mp3,yes,,,,HARPSICHORD,Keyboard,Harpsichord,,Bach,Flute Sonata BWV 1034,,,MusOpen,PD,Reused audio from II196. Added as a second question on the same clip during the II level review (2026-08-10).
Instrument Identifier,instrument-identifier,Instrument recognition,II198K,II198,Developing,multiple-choice-custom,1,Name the keyboard instrument.,HARPSICHORD,Harpsichord | Piano | Organ | Celesta,,modules/instrument-identifier/audio/II198.mp3,yes,,,,HARPSICHORD,Keyboard,Harpsichord,,Bach,Flute Sonata BWV 1034,,,MusOpen,PD,Reused audio from II198. Added as a second question on the same clip during the II level review (2026-08-10).
Instrument Identifier,instrument-identifier,Instrument recognition,II265K,II265,Developing,multiple-choice-custom,1,Name the keyboard instrument.,PIANO,Piano | Harpsichord | Organ | Celesta,,modules/instrument-identifier/audio/II265.mp3,yes,,,,PIANO,Keyboard,Piano Accomp.,,,Chansonette,,,MusOpen,PD,Reused audio from II265. Added as a second question on the same clip during the II level review (2026-08-10).
Instrument Identifier,instrument-identifier,Instrument recognition,II271K,II271,Developing,multiple-choice-custom,1,Name the keyboard instrument.,PIANO,Piano | Harpsichord | Organ | Celesta,,modules/instrument-identifier/audio/II271.mp3,yes,,,,PIANO,Keyboard,Harpsichord,,,La Gracieuse (1) Prelude,,,MusOpen,PD,Reused audio from II271. Added as a second question on the same clip during the II level review (2026-08-10).
Instrument Identifier,instrument-identifier,Instrument recognition,II275B,II275,Securing,multiple-choice,1,Name the lower solo instrument.,BASSOON,,,modules/instrument-identifier/audio/II275.mp3,yes,,,,BASSOON,Woodwind,Harpsichord,,,La Gracieuse (6) Minuet,,,MusOpen,PD,Reused audio from II275. Added as a second question on the same clip during the II level review (2026-08-10).
Instrument Identifier,instrument-identifier,Instrument recognition,II325,ENS030,Securing,multiple-choice-custom,1,Identify the prominent percussion instrument used in this extract.,TRIANGLE,Triangle | Cymbals | Glockenspiel | Tubular Bells,,modules/instrument-identifier/audio/II325.mp3,yes,,,,TRIANGLE,Percussion,Orchestral,,Bedřich Smetana,Má vlast – Vltava,,,Musopen Collection,Public Domain,Reused audio from ENS030 (Ensemble Recognition). Added during the II level review (2026-08-10): audio clip features a prominent triangle.
Instrument Identifier,instrument-identifier,Instrument recognition,II326,,Developing,multiple-choice,1,Identify the solo instrument.,Bandoneon,,,modules/instrument-identifier/audio/II326.mp3,yes,,,,Bandoneon,World/Ensemble,Solo,MEDIUM,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II327,,Developing,multiple-choice,1,Identify the solo instrument.,Bansuri,,,modules/instrument-identifier/audio/II327.mp3,yes,,,,Bansuri,Woodwind,Solo,MEDIUM,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II328,,Developing,multiple-choice,1,Identify the solo instrument.,Bansuri,,,modules/instrument-identifier/audio/II328.mp3,yes,,,,Bansuri,Woodwind,Solo,MEDIUM,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II329,,Foundation,multiple-choice,1,Identify the instrument.,Bass Guitar,,,modules/instrument-identifier/audio/II329.mp3,yes,,,,Bass Guitar,Guitar,Solo,EASY,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II330,,Developing,multiple-choice,1,Identify the instrument playing with the drums.,Bass Guitar,,,modules/instrument-identifier/audio/II330.mp3,yes,,,,Bass Guitar,Guitar,Orchestral,EASY,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II331,,Developing,multiple-choice,1,Identify the solo instrument.,Electric Guitar,,,modules/instrument-identifier/audio/II331.mp3,yes,,,,Electric Guitar,Guitar,Solo,MEDIUM,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II332,,Developing,multiple-choice,1,Identify the instrument.,Erhu,,,modules/instrument-identifier/audio/II332.mp3,yes,,,,Erhu,Strings,Solo,MEDIUM,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II333,,Securing,multiple-choice,1,Identify the instrument.,Erhu,,,modules/instrument-identifier/audio/II333.mp3,yes,,,,Erhu,Strings,Orchestral,MEDIUM,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II334,,Developing,multiple-choice,1,Identify the ensemble.,Gamelan,,,modules/instrument-identifier/audio/II334.mp3,yes,,,,Gamelan,World/Ensemble,World/Ensemble,EASY,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II335,,Securing,multiple-choice,1,Identify the instrument.,Guqin,,,modules/instrument-identifier/audio/II335.mp3,yes,,,,Guqin,Strings,Orchestral,MEDIUM,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II336,,Securing,multiple-choice,1,Identify the instrument.,Koto,,,modules/instrument-identifier/audio/II336.mp3,yes,,,,Koto,Strings,Orchestral,MEDIUM,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II337,,Developing,multiple-choice,1,Identify the instrument.,Panpipes,,,modules/instrument-identifier/audio/II337.mp3,yes,,,,Panpipes,Woodwind,Solo,MEDIUM,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II338,,Developing,multiple-choice,1,Identify the instrument.,Agogo,,,modules/instrument-identifier/audio/II338.mp3,yes,,,,Agogo,Percussion,Solo,MEDIUM,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II339,,Developing,multiple-choice,1,Identify the instrument.,Bongos,,,modules/instrument-identifier/audio/II339.mp3,yes,,,,Bongos,Percussion,Solo,MEDIUM,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II340,,Mastering,multiple-choice,1,Identify the string instrument.,Rebab,,,modules/instrument-identifier/audio/II340.mp3,yes,,,,Rebab,Strings,Orchestral,HARD,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II341,,Mastering,multiple-choice,1,Identify the instrument.,Sarangi,,,modules/instrument-identifier/audio/II341.mp3,yes,,,,Sarangi,Strings,Orchestral,HARD,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II342,,Securing,multiple-choice,1,Identify the instrument.,Shakuhachi,,,modules/instrument-identifier/audio/II342.mp3,yes,,,,Shakuhachi,Woodwind,Orchestral,MEDIUM,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II343,,Developing,multiple-choice,1,Identify the instrument.,Tabla,,,modules/instrument-identifier/audio/II343.mp3,yes,,,,Tabla,Percussion,Solo,MEDIUM,,,,,Desktop import (New II questions),Unknown,
Instrument Identifier,instrument-identifier,Instrument recognition,II344,,Foundation,multiple-choice,1,Identify the singing voice.,Tenor,,,modules/instrument-identifier/audio/II344.mp3,yes,,,,Tenor,Voice,Solo,EASY,,,,,Desktop import (New II questions),Unknown,
